編號,車位類別,車位價格,車位面積平方公尺
RPPNMLKMNHMFFGF28CA,塔式車位,1150000,15.21
RPQNMLLJOHMFFGF28CA,坡道平面,0,26.94
RPUNMLLLOHMFFAF48EA,坡道平面,2500000,36.65
RPUNMLLLOHMFFAF48EA,坡道平面,2500000,36.65
RPWOMLNKOHMFFEF66EA,坡道平面,0,38.74
RPSNMLMKOHMFFIF09EA,坡道機械,0,
RPQNMLMKNHMFFIF78EA,坡道平面,0,35.74
RPQNMLMKNHMFFIF78EA,坡道平面,0,35.74
RPVOMLLJOHMFFGF88CA,升降機械,0,
RPPOMLRJOHMFFGF88CA,坡道平面,0,31.04
RPPNMLPKNHMFFHF68CA,坡道平面,0,44.00
RPXOMLQKNHMFFHF07CA,坡道平面,0,35.25
RPRNMLMKNHMFFIF68CA,坡道平面,0,27.63
RPWNMLQKNHMFFIF96CA,坡道平面,0,32.82
RPQOMLNLNHMFFIF88CA,坡道平面,0,34.59
RPWNMLQLNHMFFDF66DA,坡道平面,1500000,28.74
RPPNMLOKNHMFFEF38DA,坡道平面,1300000,29.20
RPXNMLRKNHMFFGF07DA,坡道平面,0,31.68
RPXNMLRKNHMFFGF07DA,坡道平面,0,31.68
RPVOMLLMNHMFFGF56DA,坡道平面,0,33.54
RPVOMLLMNHMFFGF56DA,坡道平面,0,33.54
RPRPMLNJOHMFFGF88DA,坡道平面,2000000,26.77
RPRNMLNKNHMFFHF78DA,坡道平面,2000000,22.86
RPOPMLMKNHMFFHF58DA,坡道平面,2000000,43.76
RPUPMLMKNHMFFHF56DA,塔式車位,1500000,12.05
RPQQMLSKNHMFFBF88DA,坡道平面,1750000,33.84
RPQQMLSKNHMFFBF88DA,坡道平面,1750000,33.84
RPQRMLNLNHMFFBF58DA,坡道平面,0,
RPVNMLOKNHMFFBF68DA,坡道平面,1500000,20.50
RPWNMLOKNHMFFBF78DA,坡道平面,1400000,29.46
RPQQMLPJOHMFFIF56CA,坡道平面,0,23.82
RPQQMLPJOHMFFIF56CA,坡道平面,0,23.82
RPQOMLSJOHMFFIF66CA,坡道平面,0,19.89
RPQOMLTJOHMFFIF76CA,坡道平面,0,38.49
RPQQMLNKNHMFFBF38DA,坡道平面,1300000,34.54
RPSNMLOKNHMFFBF38DA,坡道平面,1800000,40.19
RPRNMLOKNHMFFBF28DA,坡道平面,1500000,29.02
RPQPMLNKNHMFFBF28DA,坡道平面,1800000,36.26
RPRPMLNKNHMFFBF38DA,坡道平面,1750000,36.26
RPXPMLPKNHMFFAF09DA,坡道平面,1900000,33.05
RPROMLMKOHMFFIF88CA,坡道平面,0,38.49
RPUNMLPKNHMFFAF58DA,坡道平面,1950000,26.43
RPVOMLPKNHMFFBF88DA,坡道平面,1500000,15.34
RPUSMLQKNHMFFBF66DA,坡道平面,1500000,32.88
RPOOMLPKNHMFFBF18DA,坡道平面,1800000,42.83
RPRNMLNKNHMFFCF28DA,坡道平面,1800000,
RPSQMLQLNHMFFBF98DA,坡道平面,1500000,
RPRNMLOKNHMFFIF98DA,坡道平面,1300000,22.20
RPUNMLPKNHMFFHF66DA,坡道機械,0,27.31
RPVNMLQKNHMFFGF76DA,坡道平面,1800000,41.90
RPQPMLTKNHMFFDF09DA,坡道平面,0,
RPSRMLMKNHMFFEF88DA,坡道平面,1300000,29.82
RPTRMLMKNHMFFEF98DA,坡道機械,1000000,
RPVNMLPJOHMFFIF76CA,坡道平面,0,40.66
RPVOMLPJOHMFFIF86CA,坡道機械,0,20.75
RPVNMLNLNHMFFIF66CA,坡道平面,1150000,33.88
RPXNMLNLNHMFFIF86CA,坡道平面,1250000,39.76
RPOOMLNLNHMFFIF68CA,坡道平面,1200000,39.76
RPQPMLNLNHMFFIF98CA,坡道平面,1360000,29.36
RPRPMLNLNHMFFIF09CA,坡道平面,1190000,29.36
RPSPMLNLNHMFFIF56CA,坡道平面,1260000,28.22
RPTPMLNLNHMFFIF66CA,坡道平面,1310000,29.36
RPWPMLNLNHMFFIF96CA,坡道平面,1360000,29.36
RPUNMLPKNHMFFIF66CA,坡道平面,900000,45.11
RPSOMLPKNHMFFBF68EA,坡道平面,0,29.89
RPSOMLPKNHMFFBF68EA,坡道平面,0,29.89
RPOPMLNKOHMFFEF58EA,坡道平面,1750000,21.61
RPTNMLOKOHMFFEF98EA,坡道平面,1800000,24.97
RPVOMLPKNHMFFIF96DA,坡道機械,0,17.44
RPOPMLTKNHMFFGF09CA,坡道平面,1900000,32.09
RPQQMLQKNHMFFGF09CA,坡道平面,0,36.97
RPSOMLPKNHMFFGF98CA,坡道平面,0,28.43
RPSOMLPKNHMFFGF98CA,坡道平面,0,28.43
RPSOMLPKNHMFFGF98CA,坡道平面,0,28.43
RPWNMLPKNHMFFGF66CA,坡道平面,0,
RPWNMLPKNHMFFEF09CA,坡道平面,1000000,35.90
RPPQMLSKNHMFFEF98CA,坡道平面,0,34.55
RPXOMLQLNHMFFEF86CA,坡道平面,1175000,34.83
RPRNMLLMNHMFFEF38CA,坡道平面,0,34.83
RPWOMLPJOHMFFEF56CA,坡道平面,0,29.19
RPQOMLNJOHMFFEF38CA,坡道平面,1400000,42.94
RPWPMLNJOHMFFEF09CA,坡道平面,1000000,32.05
RPORMLNJOHMFFEF48CA,坡道平面,1250000,32.05
RPOPMLSKNHMFFCF58CA,坡道平面,0,25.01
RPPPMLSKNHMFFCF68CA,坡道平面,0,25.01
RPPNMLQKNHMFFCF28CA,坡道平面,0,15.33
RPTOMLSJOHMFFCF98CA,坡道平面,0,
RPTNMLMKNHMFFEF48CA,坡道平面,0,
RPSPMLPKNHMFFAF48CA,坡道平面,0,
RPVOMLMKNHMFFAF38CA,坡道平面,0,38.62
RPXOMLMKNHMFFAF58CA,坡道平面,1850000,45.59
RPVQMLRKNHMFFAF09CA,升降機械,0,
RPTNMLPKNHMFFAF38CA,坡道平面,1800000,28.12
RPTOMLPLNHMFFAF58CA,坡道平面,0,
RPUNMLKLNHMFFAF08CA,升降機械,0,11.39
RPVNMLKLNHMFFAF18CA,升降機械,0,11.39
RPVPMLTKNHMFFAF56CA,升降機械,0,8.41
RPQOMLTKNHMFFAF58CA,坡道平面,0,36.97
RPQOMLTKNHMFFAF58CA,坡道平面,0,36.97
RPOOMLMLNHMFFBF87CA,坡道平面,1950000,41.32
RPQOMLMLNHMFFBF08CA,坡道平面,1950000,41.32
RPPNMLQKNHMFFBF18CA,坡道平面,0,
RPTSMLPKNHMFFBF98CA,坡道機械,0,7.97
RPWRMLQKNHMFFBF66CA,升降機械,0,8.05
RPPSMLQKNHMFFBF68CA,一樓平面,0,
RPQOMLPKNHMFFBF28CA,坡道平面,0,41.78
RPQOMLPKNHMFFBF28CA,坡道平面,0,41.78
RPSOMLPKNHMFFBF48CA,坡道平面,0,
RPSOMLPKNHMFFBF48CA,坡道平面,0,
RPUNMLPLNHMFFBF68CA,坡道平面,1250000,22.73
RPUNMLPLNHMFFBF68CA,坡道平面,1350000,22.73
RPSNMLLMNHMFFBF18CA,坡道平面,1200000,38.41
RPUSMLRJOHMFFBF66CA,坡道平面,0,24.58
RPUSMLRJOHMFFBF66CA,坡道平面,0,21.22
RPUSMLRJOHMFFBF66CA,坡道平面,0,24.58
RPXTMLTJOHMFFBF27CA,其他,1300000,18.70
RPPUMLTJOHMFFBF56CA,其他,1300000,18.70
RPSUMLTJOHMFFBF86CA,其他,1100000,18.70
RPTUMLTJOHMFFBF96CA,其他,1000000,18.70
RPVUMLTJOHMFFBF17CA,其他,1000000,18.70
RPUSMLQKOHMFFBF66CA,坡道平面,2300000,38.80
RPOTMLQJOHMFFBF68CA,坡道平面,0,46.55
RPOOMLRJOHMFFBF28CA,坡道平面,0,15.02
RPOOMLRJOHMFFBF28CA,坡道平面,0,15.02
RPRPMLLJOHMFFBF08CA,升降平面,0,
RPRNMLLJOHMFFBF87CA,坡道平面,2000000,28.41
RPUPMLPLNHMFFBF88CA,坡道平面,0,27.43
RPOTMLOLNHMFFBF58CA,坡道平面,0,15.77
RPOTMLOLNHMFFBF58CA,坡道平面,0,15.77
RPWNMLQKNHMFFBF88CA,坡道平面,0,38.70
RPXNMLQKNHMFFBF98CA,坡道平面,0,
RPVOMLSKNHMFFBF09CA,坡道平面,1550000,24.95
RPXOMLSKNHMFFBF66CA,坡道平面,1550000,24.95
RPXNMLSKNHMFFBF56CA,坡道平面,1550000,29.07
RPOOMLSKNHMFFBF38CA,坡道平面,1600000,29.07
RPQOMLSKNHMFFBF58CA,坡道平面,1500000,29.07
RPXPMLSKNHMFFBF76CA,坡道平面,0,
RPQTMLQKNHMFFBF88CA,坡道平面,0,38.70
RPROMLRKNHMFFBF58CA,坡道平面,0,15.07
RPROMLRKNHMFFBF58CA,坡道平面,0,15.07
RPROMLRKNHMFFBF58CA,坡道平面,0,12.92
RPOSMLRKNHMFFBF68CA,坡道平面,0,
RPOSMLRKNHMFFBF68CA,坡道平面,0,
RPOSMLRKNHMFFBF68CA,坡道平面,0,
RPOSMLRKNHMFFBF68CA,坡道平面,0,
RPOSMLRKNHMFFBF68CA,坡道平面,0,
RPOSMLRKNHMFFBF68CA,坡道平面,0,
RPOSMLRKNHMFFBF68CA,坡道平面,0,
RPOSMLRKNHMFFBF68CA,坡道平面,0,
RPOSMLRKNHMFFBF68CA,坡道平面,0,
RPOSMLRKNHMFFBF68CA,坡道平面,0,
RPOSMLRKNHMFFBF68CA,坡道平面,0,
RPOSMLRKNHMFFBF68CA,坡道平面,0,
RPRPMLNLNHMFFBF38CA,坡道平面,0,
RPUQMLRKNHMFFAF98CA,坡道機械,700000,32.12
RPTRMLRKNHMFFAF98CA,坡道平面,0,20.78
RPXRMLRKNHMFFAF76CA,坡道平面,0,
RPPQMLPKNHMFFAF28CA,坡道平面,0,
RPUPMLLJOHMFFDF58CA,坡道平面,0,36.31
RPRNMLRJOHMFFDF68CA,坡道機械,800000,21.89
RPSNMLRJOHMFFDF78CA,坡道機械,800000,21.89
RPTNMLRJOHMFFDF88CA,坡道機械,900000,21.89
RPWOMLPLNHMFFDF56CA,坡道平面,1900000,23.03
RPXOMLPLNHMFFDF66CA,坡道平面,1900000,23.03
RPUOMLSJOHMFFCF09CA,一樓平面,0,
RPWOMLMKOHMFFCF78CA,坡道平面,0,25.86
RPPNMLPJOHMFFCF18CA,坡道平面,1600000,29.75
RPXOMLSKNHMFFCF76CA,坡道平面,0,25.01
RPPNMLOJOHMFFCF08CA,坡道平面,1700000,31.69
RPSOMLRKNHMFFCF78CA,坡道平面,0,26.86
RPQPMLSKNHMFFCF78CA,坡道平面,0,25.01
RPRPMLSKNHMFFCF88CA,坡道平面,0,25.01
RPVNMLSKNHMFFCF09CA,坡道平面,0,29.87
RPTNMLQKNHMFFCF68CA,坡道平面,0,25.97
RPVOMLNLNHMFFDF88CA,坡道平面,2000000,37.10
RPUOMLPLNHMFFDF98CA,坡道平面,2100000,23.03
RPRPMLNJOHMFFEF58CA,坡道平面,0,
RPPQMLRJOHMFFEF88CA,坡道平面,1350000,29.61
RPQQMLRJOHMFFEF98CA,坡道平面,0,29.39
RPQQMLRJOHMFFEF98CA,坡道平面,0,29.61
RPRQMLRJOHMFFEF09CA,坡道平面,1350000,29.61
RPUQMLRJOHMFFEF76CA,坡道平面,0,31.81
RPXQMLRJOHMFFEF07CA,坡道平面,0,29.28
RPORMLRJOHMFFEF88CA,坡道平面,0,31.81
RPOQMLOLNHMFFEF58CA,坡道平面,1000000,27.60
RPRQMLOLNHMFFEF88CA,坡道平面,1200000,29.20
RPWOMLQKNHMFFEF66CA,坡道平面,0,49.13
RPWPMLQKNHMFFEF76CA,坡道平面,0,31.31
RPTSMLQKNHMFFEF76CA,坡道平面,0,29.88
RPUOMLSKNHMFFEF66CA,坡道平面,1450000,31.66
RPVOMLSKNHMFFEF76CA,坡道平面,1450000,31.66
RPWOMLSKNHMFFEF86CA,坡道平面,1450000,31.66
RPUNMLQKNHMFFGF56CA,坡道平面,1900000,27.19
RPSNMLRKNHMFFGF09CA,坡道機械,1700000,27.80
RPTPMLTKNHMFFGF96CA,坡道平面,2000000,30.00
RPTPMLTKNHMFFGF96CA,坡道平面,2000000,30.00
RPUPMLTKNHMFFGF07CA,坡道平面,2000000,30.00
RPVPMLTKNHMFFGF17CA,坡道平面,2000000,30.00
RPTQMLNLNHMFFGF56CA,坡道平面,0,30.92
RPTQMLNLNHMFFGF56CA,坡道平面,0,30.92
RPRNMLSKNHMFFGF09CA,坡道平面,0,31.95
RPSPMLPKNHMFFIF76DA,坡道平面,1800000,40.26
RPTOMLSKNHMFFIF07DA,坡道平面,1300000,36.74
RPSPMLRKNHMFFHF96EA,升降機械,800000,30.98
RPWPMLOKOHMFFGF86CA,坡道平面,525000,31.10
RPWPMLOKOHMFFGF86CA,坡道平面,525000,31.10
RPTPMLSKNHMFFHF96CA,坡道平面,2480000,47.00
RPOOMLQKNHMFFHF78CA,其他,0,
RPSRMLSJOHMFFHF07CA,坡道平面,1800000,40.10
RPQNMLKLNHMFFIF48CA,坡道平面,0,25.72
RPQNMLKLNHMFFIF48CA,坡道平面,0,22.20
RPSNMLSLNHMFFCF98DA,坡道平面,800000,
RPSNMLSLNHMFFCF98DA,坡道平面,1000000,
RPPOMLTKNHMFFGF56DA,坡道平面,1800000,32.94
RPWOMLPKNHMFFHF96DA,坡道機械,1200000,
RPXOMLPKNHMFFHF07DA,升降機械,1500000,
RPOQMLSJOHMFFBF68DA,坡道平面,0,31.29
RPOQMLSJOHMFFBF68DA,坡道平面,0,31.29
RPXNMLPKNHMFFCF09DA,坡道平面,0,24.85
RPXNMLPKNHMFFCF09DA,坡道平面,0,24.85
RPQSMLNLNHMFFBF68DA,坡道平面,1500000,27.45
RPXPMLOLNHMFFBF56DA,坡道平面,1750000,33.84
RPXPMLOLNHMFFBF56DA,坡道平面,1750000,33.84
RPOTMLQKNHMFFBF78DA,坡道平面,1800000,33.84
RPUTMLSKNHMFFBF96DA,坡道平面,1190000,33.84
RPVTMLSKNHMFFBF07DA,坡道平面,1700000,33.84
RPWTMLSKNHMFFBF17DA,坡道平面,1190000,33.84
RPXTMLSKNHMFFBF27DA,坡道平面,1300000,33.84
RPOUMLSKNHMFFBF09DA,坡道平面,1800000,33.84
RPPUMLSKNHMFFBF56DA,坡道平面,1700000,33.84
RPPUMLSKNHMFFBF56DA,坡道平面,1700000,33.84
RPQUMLSKNHMFFBF66DA,坡道平面,1700000,33.84
RPQUMLSKNHMFFBF66DA,坡道平面,1700000,33.84
RPRUMLSKNHMFFBF76DA,坡道平面,1550000,33.84
RPSUMLSKNHMFFBF86DA,坡道平面,1250000,33.84
RPTUMLSKNHMFFBF96DA,坡道平面,1200000,33.84
RPUUMLSKNHMFFBF07DA,坡道平面,1700000,33.84
RPVUMLSKNHMFFBF17DA,坡道平面,1850000,33.84
RPWUMLSKNHMFFBF27DA,坡道平面,1800000,33.84
RPXUMLSKNHMFFBF37DA,坡道平面,1700000,33.84
RPOVMLSKNHMFFBF56DA,坡道平面,1740000,33.84
RPQVMLSKNHMFFBF76DA,坡道平面,1650000,33.84
RPVNMLTKNHMFFBF56DA,坡道平面,1780000,33.84
RPWNMLTKNHMFFBF66DA,坡道平面,1350000,33.84
RPWNMLTKNHMFFBF66DA,坡道平面,1350000,33.84
RPXNMLTKNHMFFBF76DA,坡道平面,1700000,33.84
RPOOMLTKNHMFFBF58DA,坡道平面,1800000,33.84
RPQOMLTKNHMFFBF78DA,坡道平面,1800000,33.84
RPROMLTKNHMFFBF88DA,坡道平面,1700000,33.84
RPSOMLTKNHMFFBF98DA,坡道平面,1850000,33.84
RPTOMLTKNHMFFBF09DA,坡道平面,1190000,33.84
RPUOMLTKNHMFFBF56DA,坡道平面,1090000,33.84
RPVOMLTKNHMFFBF66DA,坡道平面,1250000,33.84
RPXOMLTKNHMFFBF86DA,坡道平面,1200000,33.84
RPWRMLTKNHMFFBF07DA,坡道平面,1700000,28.26
